기준 년 코드,기준_분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,여가_지출_총금액,문화_지출_총금액,교육_지출_총금액,유흥_지출_총금액
2020,2,A,골목상권,1000822,신사로20길,2443737,6,6280001216,1764042655,763255873,486822022,813048020,979552540,215626788,212970859,770575060,274107399
2020,2,A,골목상권,1000821,신림로65길,2407798,5,9329643020,2364039345,1197669406,804100468,1074290913,1465064980,368854013,343472143,1275876369,436275383
2020,2,A,골목상권,1000820,신림로64길,2418684,5,10450573960,2646836286,1333477448,855006908,1250046560,1647691860,415999127,369345721,1452541770,479628280
2020,2,A,골목상권,1000819,신림로48길,2351345,5,8141032435,2193698915,1012438615,625614845,1046236138,1266821747,291472777,279835212,1057448090,367466096
2020,2,A,골목상권,1000818,신림로38길,2308013,5,8831521108,2314785707,1105006144,684529891,1118855362,1371319799,332419348,302745417,1206003785,395855655
2020,2,A,골목상권,1000817,신림로28길,2562837,6,11974671717,2875855833,1565209220,866443829,1461979406,1667928497,468366128,433498979,2062178113,573211712
2020,2,A,골목상권,1000816,신림로11길,2659288,6,10139760793,2410477668,1356882875,727182463,1195209672,1382589061,388087657,386394270,1783848506,509088621
2020,2,A,골목상권,1000815,신림동길,2427949,5,12696281928,3306067996,1614957885,1096834263,1481061802,2010142297,483711627,468074741,1645360233,590071084
2020,2,A,골목상권,1000814,승방길,3438326,7,6798910884,1632608276,871880250,550288542,812044603,1178674928,299947273,215853841,933009554,304603617
2020,2,A,골목상권,1000813,서림7길,2340063,5,10509954144,2422553967,1406505840,766843382,1237049147,1435484759,415760643,397079717,1906145491,522531198
2020,2,A,골목상권,1000812,봉천로33길,3157252,7,11868580323,3148107245,1433983557,910334106,1522994507,1941905912,440090255,374446362,1592176260,504542119
2020,2,A,골목상권,1000811,봉천로13길,2557438,6,12669567733,3272752706,1555797207,956499721,1603171093,2099261117,475110282,399053898,1758902909,549018800
2020,2,A,골목상권,1000810,복은길,2309529,5,12180267403,2957057663,1579569676,922503269,1475876282,1785589762,477573557,436001387,1970783584,575312223
2020,2,A,골목상권,1000809,법원단지길,2257241,5,9044807023,2394105253,1086085527,644471295,1208510990,1500496851,326198593,269021923,1235817680,380098911
2020,2,A,골목상권,1000808,법원단지9길,2238507,5,9888084672,2538269006,1198639523,713030245,1291291542,1692269030,363466311,290529348,1378828778,421760889
2020,2,A,골목상권,1000807,미성5길,2482104,6,8875829923,2401441590,1067553429,626076079,1191350568,1416844349,339912567,265828416,1203903911,362919014
2020,2,A,골목상권,1000806,대학길,2446580,6,9293028901,2256928996,1233595084,678375921,1099549398,1282059648,343901837,357224075,1576624290,464769652
2020,2,A,골목상권,1000805,대학14길,2422428,5,7650317951,1952791861,981445060,591332577,923733959,1160196981,287156741,275765415,1117540790,360354567
2020,2,A,골목상권,1000804,당곡길,2772798,6,10647002602,2722980933,1321194009,841159512,1316104545,1755048365,426549063,342103790,1460906439,460955946
2020,2,A,골목상권,1000803,남현길,3232549,7,7391329399,1861258535,930584544,597380513,902244263,1280983000,315361432,233325083,947780401,322411628
2020,2,A,골목상권,1000802,남현3길,3088099,7,7285967169,1845342994,923114117,598101369,876754853,1211783048,296175169,245280478,960957561,328457580
2020,2,A,골목상권,1000801,남현2길,2978500,6,10759837781,2731458354,1349719746,867999475,1321242735,1856656013,448266278,342229901,1371466809,470798470
2020,2,A,골목상권,1000800,남부순환로248길,2782018,6,9629182126,2518876322,1199845839,751975015,1192881211,1531242566,367347525,325971701,1315980600,425061347
2020,2,A,골목상권,1000799,남부순환로234길,2779636,6,6966515496,1777381527,904020401,581227762,818922553,1074716571,280747276,256286731,944950823,328261852
2020,2,A,골목상권,1000798,남부순환로172길,2380536,5,9087426456,2519197678,1105889334,716421772,1165438688,1421452783,322490643,310135626,1132127039,394272893
2020,2,A,골목상권,1000797,남부순환로161길,2393532,5,9811770594,2735753419,1191864122,747266319,1275062470,1548581524,337511729,327476742,1220829152,427425117
2020,2,A,골목상권,1000796,남부순환로151길,2408966,5,8942004919,2404912564,1098759041,691946120,1133786201,1452390510,332039050,292923940,1145863159,389384334
2020,2,A,골목상권,1000795,남부순환로142길,2802698,6,8564694092,2232543750,1048725759,635896077,1099264273,1430651995,328409732,260961795,1160026813,368213898
2020,2,A,골목상권,1000794,난향길,3222034,7,4314401774,1229880351,504484914,296166105,600944109,660034988,148848804,130437958,568845435,174759110
2020,2,A,골목상권,1000793,난우길,2392625,5,10091030393,2634934305,1219419966,721593772,1320403471,1674704791,379773521,299102790,1418068975,423028802
2020,2,A,골목상권,1000792,난곡로74길,2397208,5,6935177091,1931820300,846727442,541824916,895876240,1097182586,247684205,234343543,837986775,301731084
2020,2,A,골목상권,1000791,난곡로34길,2237335,5,8652562316,2362630982,1028459373,609475796,1189375426,1397152343,303115035,260922718,1143784981,357645662
2020,2,A,골목상권,1000790,난곡로26길,2325552,5,7057196249,2050155551,820960481,487000742,1024525979,1070338508,233885634,218375616,868517861,283435877
2020,2,A,골목상권,1000789,난곡로24길,2277791,5,5843459023,1743949155,674251899,401543939,870851357,858473425,192628783,182815755,688379437,230565273
2020,2,A,골목상권,1000788,낙성대역길,2750897,6,10507437275,2701701103,1328015350,864786234,1250867649,1674060521,405670834,369628215,1433070234,479637135
2020,2,A,골목상권,1000787,국회단지길,2871855,6,10605789288,2800798179,1277676650,762628448,1365874714,1743478345,380608071,322174160,1501235373,451315348
2020,2,A,골목상권,1000786,구암길,3274576,7,9199615843,2524103804,1073585392,616461184,1214639615,1416735985,312407554,272029622,1393619075,376033612
2020,2,A,골목상권,1000785,관천로22길,2677499,6,11813020515,3027735507,1501817095,998359181,1400771566,1915828547,492263572,410940611,1536020860,529283576
2020,2,A,골목상권,1000784,관천로15길,2445634,6,11210938138,3076717411,1383598613,893504114,1411194431,1744392460,399546546,391056803,1412336299,498591461
2020,2,A,골목상권,1000783,관악로30길,3373971,7,9259805425,2536796592,1089751707,647081858,1215611949,1445468884,317929065,282093332,1339812112,385259926
2020,2,A,골목상권,1000782,관악로28길,2856074,6,7988183546,2177774247,953101937,578810689,1043392391,1263437399,278434728,249367801,1105012551,338851803
2020,2,A,골목상권,1000781,관악로14길,3027326,7,8898859287,2229858282,1163009069,713852836,1058963766,1331136827,363552026,325972931,1289794183,422719367
2020,2,A,골목상권,1000780,관악로10길,3161426,7,7875268920,1939483000,1029943979,629553396,931397441,1195363917,331544476,282167260,1164934828,370880623
2020,2,A,골목상권,1000779,흑석로9길,3225967,7,3804619559,955097383,496520362,273369927,478911197,545380878,153763315,134756179,587741688,179078630
2020,2,A,골목상권,1000778,흑석로13길,3955290,8,3948642565,1040127044,505533371,291802786,507992337,572111188,156222481,138646324,555150927,181056107
2020,2,A,골목상권,1000777,장승배기로27길,2444150,6,6015056972,1697372161,739544007,440568537,833592647,873700740,212266948,206556544,746044942,265410446
2020,2,A,골목상권,1000776,장승배기로19길,2728484,6,7733619371,2169115820,930396854,587493458,1058743384,1178620527,276139727,254301254,950395830,328412517
2020,2,A,골목상권,1000775,장승배기로10길,3533535,7,9440689921,2459380485,1133423453,713111382,1200275094,1548686949,342787513,292104610,1350834742,400085693
2020,2,A,골목상권,1000774,여의대방로46길,3886025,8,6626205420,1652004513,804708048,476307568,804783199,1105153920,248056334,193843028,1057296654,284052156
2020,2,A,골목상권,1000773,여의대방로24길,2718851,6,8534495527,2200364933,1040025197,647574268,1064574233,1419105297,324044249,265918657,1211052183,361836510
2020,2,A,골목상권,1000772,여의대방로22카길,2913581,6,10220852394,2594590690,1251929228,778339613,1266951645,1726700508,401572442,312769018,1454309309,433689941
2020,2,A,골목상권,1000771,여의대방로22나길,2701682,6,6073807344,1561558458,740685052,455228172,760032162,1019256729,230460575,186575208,861655243,258355745
2020,2,A,골목상권,1000770,여의대방로22길,2694574,6,7498569472,1925593458,914636872,569642849,930921492,1254193957,285577622,232343179,1066691307,318968736
2020,2,A,골목상권,1000769,양녕로26길,2825036,6,7698457979,1919585226,927077751,555153389,960942387,1319078364,286497866,226564226,1182568971,320989799
2020,2,A,골목상권,1000768,신대방길,3217408,7,8265385430,2272063419,993095813,610401517,1088950714,1307405720,290378761,261552287,1087855324,353681875
2020,2,A,골목상권,1000767,성대로29길,2581370,6,10944661993,2915685525,1308277691,804006341,1429386837,1787023586,388860114,338992830,1515160863,457268206
2020,2,A,골목상권,1000766,성대로1길,2568234,6,8425621584,2264677149,1013672077,625857514,1113239875,1376219176,306459684,263358901,1108929961,353207247
2020,2,A,골목상권,1000765,서달로8가길,3824457,8,3544659966,966931647,433375934,272952357,469131487,557040228,130389180,116556481,444907083,153375569
2020,2,A,골목상권,1000764,서달로15길,4291451,8,2351316875,617009881,301270101,178082747,304208856,342022568,93665884,82657042,324639636,107760160
2020,2,A,골목상권,1000763,서달로14길,4229328,8,3952998138,1036716030,482632174,305301415,521400951,671176760,147550218,121381102,494924643,171914845
2020,2,A,골목상권,1000762,서달로10길,4402538,8,6511574655,1718194312,786326023,485255565,845297517,1079279140,237023303,200978383,883166004,276054408
2020,2,A,골목상권,1000761,상도로62길,3879139,8,13089954036,3085096046,1631756892,973114602,1547299180,2215892049,503699991,407149863,2145076916,580868497
2020,2,A,골목상권,1000760,상도로61길,3425255,7,7527375818,1859079430,946180294,543681371,921389567,1186861486,287474091,243841386,1201203460,337664733
2020,2,A,골목상권,1000759,상도로47길,3695651,7,9443075682,2256441576,1187402097,720906592,1128080751,1566896245,376727700,300942293,1484900199,420778229
2020,2,A,골목상권,1000758,상도로37길,3555106,7,9207707941,2228386227,1147780207,712858836,1119087813,1568098778,364511969,287624680,1372761883,406597548
2020,2,A,골목상권,1000757,상도로15길,2757268,6,10592812471,2798024055,1281925103,806202732,1379107330,1740366541,401126433,328383261,1411795534,445881482
2020,2,A,골목상권,1000756,사당로8길,2941733,6,9303108852,2447587694,1141101952,710263708,1175765854,1517819091,345583488,300583386,1260067001,404336678
2020,2,A,골목상권,1000755,사당로30길,3461298,7,5915536768,1588838666,724460805,458216411,746697622,971054473,206021301,196275136,761508734,262463620
2020,2,A,골목상권,1000754,사당로2차길,3168642,7,5573258007,1417449972,682832843,417243524,693684137,928513191,227204406,167301803,805292484,233735647
2020,2,A,골목상권,1000753,사당로29길,3261465,7,6777613740,1855864187,814932027,504998697,893363287,1098016372,234646300,216797979,868027105,290967786
2020,2,A,골목상권,1000752,사당로26길,2757992,6,8385881469,2307734471,1025933709,660356660,1078981596,1352614004,292222772,285503055,1012162718,370372484
2020,2,A,골목상권,1000751,사당로23나길,3958778,8,7476458484,1979484599,896937788,543269542,974684400,1251115666,257688149,228289415,1023839025,321149900
2020,2,A,골목상권,1000750,사당로23길,4364551,8,9136066552,2368620697,1104694762,663991153,1188058680,1569446739,320643647,270507221,1251001290,399102363
2020,2,A,골목상권,1000749,사당로20길,2760629,6,10017596744,2705724645,1212886758,763167135,1288965006,1639641570,350204396,327003191,1297858989,432145054
2020,2,A,골목상권,1000748,사당로16길,2796251,6,11801811654,3094057394,1420670720,860739789,1510460797,1959044269,427938719,361531834,1670388209,496979923
2020,2,A,골목상권,1000747,사당로16가길,2936461,6,8091992588,2159948105,964912951,582134100,1045652420,1315722375,285273826,248868386,1152201617,337278808
2020,2,A,골목상권,1000746,만양로8길,3472646,7,10867496548,2719151500,1363012174,792410650,1354824930,1742057777,423122535,343681508,1641392786,487842688
2020,2,A,골목상권,1000745,만양로14길,3798609,8,6342238333,1537975478,805698763,454883831,772540256,984568984,243564738,209709535,1041855911,291440837
2020,2,A,골목상권,1000744,등용로14길,3365325,7,6218543906,1686356814,760609420,450500292,826576795,953027270,223749437,200220540,846078706,271424632
2020,2,A,골목상권,1000743,동작대로7길,2872304,6,9625907076,2581683672,1193504360,775206626,1209594540,1588233517,357163985,325334293,1166746837,428439246
2020,2,A,골목상권,1000742,동작대로35길,4146288,8,8992692537,2360776253,1075221716,647464383,1168895083,1490700004,309757062,269657772,1285531306,384688958
2020,2,A,골목상권,1000741,동작대로33길,4034004,8,9396175373,2487468075,1121100467,671752219,1227338740,1551366605,321651247,283482173,1331859622,400156225
2020,2,A,골목상권,1000740,동작대로29길,3789626,8,7471056575,2025419482,889592620,537487754,986654264,1212904399,255017469,231596972,1016543901,315839714
2020,2,A,골목상권,1000739,동작대로17길,3412606,7,8842407625,2315375988,1077440477,681467386,1101909551,1453202754,327870123,283980619,1222846559,378314168
2020,2,A,골목상권,1000738,대방동2길,2815157,6,8626130396,2166591761,1057781041,654942219,1070747399,1466357563,336932322,262726668,1243011806,367039617
2020,2,A,골목상권,1000737,대방동27길,2903155,6,9201492319,2311731594,1120688172,685057491,1136447195,1546008544,348016701,277578038,1384543799,391420785
2020,2,A,골목상권,1000736,노량진로6길,2491176,6,7937424676,2210262365,969312425,588015813,1081398967,1203213881,288785245,262471040,992008493,341956447
2020,2,A,골목상권,1000735,국사봉길,2605976,6,13525863655,3428908429,1646600673,997243580,1716333935,2324298697,510927879,405360282,1922407408,573782772
2020,2,A,골목상권,1000734,국사봉2길,2748926,6,9298010825,2355686172,1138136164,699615662,1159761792,1592522630,356252120,283947553,1314839335,397249397
2020,2,A,골목상권,1000733,국사봉1길,2682472,6,11213510849,2858940834,1365736078,836736660,1424465301,1915773650,426435919,340419639,1570075938,474926830
2020,2,A,골목상권,1000732,영신로9길,2415422,5,7407013525,2116744460,879550843,529636597,1011037684,1137530389,251210185,233969263,933349356,313984748
2020,2,A,골목상권,1000731,영등포로84길,2806083,6,6637828646,1838485610,802529906,499511851,883009154,1012075339,236967170,218628354,860910812,285710450
2020,2,A,골목상권,1000730,영등포로80길,2839693,6,6270034758,1753106848,764484741,473210504,844294326,935645841,223736745,211615436,789593526,274346791
2020,2,A,골목상권,1000729,영등포로62길,3072887,7,6156920447,1651280017,757277400,486505637,776731911,979531496,234111413,202274433,799218650,269989490
2020,2,A,골목상권,1000728,영등포로35길,3630815,7,7257941285,1942883095,910432237,585226197,936585249,1215455042,302113715,233112583,812283097,319850070
2020,2,A,골목상권,1000727,영등포로27길,3446720,7,8154688671,2222111208,985926328,621747629,1067591039,1319060185,302501400,257700811,1031017777,347032294
2020,2,A,골목상권,1000726,영등포로25길,3534170,7,7146373564,1965787806,855741146,535442084,946456593,1135267633,259785136,224453647,923925324,299514195
2020,2,A,골목상권,1000725,여의대방로61길,3153364,7,4227960148,1131670331,517619719,327631074,536230863,639308162,156669347,143961639,591210614,183658399
2020,2,A,골목상권,1000724,여의대방로43나길,3604677,7,9096656924,2433855615,1089620670,647229736,1187282492,1462831551,314595936,272387572,1297948212,390905140
2020,2,A,골목상권,1000723,여의대방로39길,3032682,7,3449245479,889536450,418205698,255722668,434862699,566073029,130691687,104492847,504720540,144939861
2020,2,A,골목상권,1000722,여의대방로35길,2758132,6,4506581592,1220242848,541849196,328021777,592543089,721062654,163832521,139893614,611376880,187759013
2020,2,A,골목상권,1000721,양평로28길,3718013,7,3447437266,909404523,413169675,246206656,425543649,545556497,121774308,106185152,534621658,144975148
2020,2,A,골목상권,1000720,양평로22라길,3645998,7,4112748551,1068347126,498870689,308645786,494608922,657742253,150760145,130425943,627984381,175363306
2020,2,A,골목상권,1000719,양평로19길,3574646,7,6854903900,1765205138,835722844,519204001,819678625,1105130712,254593029,215882355,1042944950,296542246
2020,2,A,골목상권,1000718,신길로60길,2660773,6,6659369809,1915151952,795466636,484641445,921102971,1031930602,225458655,211224334,788822527,285570687
2020,2,A,골목상권,1000717,신길로42길,3047677,7,6152079929,1803421720,715037334,433443997,884149482,917209184,208120499,189244157,753661102,247792454
2020,2,A,골목상권,1000716,신길로42가길,2617662,6,7722137994,2315574500,902424788,541958957,1127695061,1143701687,250269329,242634061,877564565,320315046
2020,2,A,골목상권,1000715,신길로39길,2746867,6,6094676386,1789449915,714461573,446149209,871954958,915948227,213400082,193348505,703489644,246474273
2020,2,A,골목상권,1000714,신길로17길,2547286,6,6207578565,1852034380,718409801,421899710,906478578,904317708,204740496,192042223,760616236,247039433
2020,2,A,골목상권,1000713,선유서로28길,3280785,7,5100379559,1441048796,609099842,391297823,696446053,784360678,197437437,163230300,611016870,206441760
2020,2,A,골목상권,1000712,선유서로25길,3513418,7,5142521844,1451961952,608512364,379772054,700289563,787024026,194170228,162670852,654683887,203436918
2020,2,A,골목상권,1000711,선유서로24길,3349292,7,5371863644,1523748869,636910148,409160336,739041469,815977747,208001685,170807248,654691370,213524772
2020,2,A,골목상권,1000710,선유로55길,3298602,7,5025663952,1290622356,620763143,405471174,589831545,812560457,195552359,165820011,727097342,217945565
2020,2,A,골목상권,1000709,디지털로74길,2900255,6,7097492673,1995238170,838797391,487082263,979697844,1096398767,246590900,212791845,949291476,291604017
2020,2,A,골목상권,1000708,디지털로57길,2377192,5,7204130000,1973490947,862177709,526841150,968231956,1156431531,266978023,220789377,931981472,297207835
2020,2,A,골목상권,1000707,디지털로37길,2672180,6,8854463036,2378127829,1065470166,660097566,1150944422,1437156755,334216608,273063681,1187923622,367462387
2020,2,A,골목상권,1000706,도신로62길,2683311,6,6328152553,1838974663,759706891,464139354,890325283,936378025,216620350,208892704,741650010,271465273
2020,2,A,골목상권,1000705,도신로60길,2682252,6,5651171443,1674924183,669038210,405446447,813705831,846292098,186058931,180920798,635564517,239220428
2020,2,A,골목상권,1000704,도신로29길,3179173,7,8707333346,2529445452,1025241604,611827930,1210855419,1313450513,287943843,274371317,1089333503,364863765
2020,2,A,골목상권,1000703,도신로15길,3141631,7,8057005923,2287619072,964341729,586688648,1106105011,1267820745,279506976,253885877,969241925,341795940
2020,2,A,골목상권,1000702,도림천로21길,3051301,7,8244012825,2208985182,1003450458,615346506,1070921469,1334851948,327620288,254730531,1084474194,343632249
2020,2,A,골목상권,1000701,도림로63길,2305925,5,5720866903,1718356033,663494731,397771112,842391296,831159187,194594598,179198686,666955881,226945379
2020,2,A,골목상권,1000700,도림로147길,3754589,8,4989862671,1356573865,587101371,352600937,668190925,793648412,180478150,148931318,700984288,201353405
2020,2,A,골목상권,1000699,도림로112길,3329980,7,9145320445,2614752070,1082716446,645820247,1249844989,1404089810,303415009,287603784,1169963625,387114465
2020,2,A,골목상권,1000698,대림로8길,3030159,7,8326689691,2325024389,988590839,583517579,1145175093,1309005968,291030592,251955594,1085671393,346718244
2020,2,A,골목상권,1000697,대림로7길,2947891,6,4836762409,1352564350,577818616,342948518,663830880,774497592,168444021,148957710,604135677,203565045
2020,2,A,골목상권,1000696,대림로44길,2610825,6,6244431064,1749530155,742123037,434417594,846081253,978482154,215063056,190830153,827971357,259932305
2020,2,A,골목상권,1000695,대림로34길,2416415,5,6097330185,1687927649,721907219,448631480,826278793,947276337,225971810,187681675,805460972,246194250
2020,2,A,골목상권,1000694,대림로31길,2696708,6,7656562668,1856311664,929892732,610701568,911516726,1284525963,331867389,225249293,1197905871,308591462
2020,2,A,골목상권,1000693,대림로29길,2706804,6,8102558651,2172926113,973790670,593533286,1062474225,1315106571,305160541,245979999,1099374421,334212825
2020,2,A,골목상권,1000692,대림로22길,2720148,6,7165256855,2096548687,839337888,496374362,1032175831,1071360506,248116800,220154777,873334628,287853376
2020,2,A,골목상권,1000691,당산로46길,4122031,8,6575558348,1653447980,823568092,546430062,799003962,1126213593,250492278,215443743,858902790,302055848
2020,2,A,골목상권,1000690,당산로38길,4236818,8,8270969976,2092452725,1004678994,624316170,1003662832,1405676715,300978216,253957284,1225157629,360089411
2020,2,A,골목상권,1000689,당산로37길,4029629,8,7763743894,1971829936,946729206,593357972,942690173,1314222289,285154800,239700403,1129414939,340644176
2020,2,A,골목상권,1000688,당산로31길,3652031,7,4388592406,1160649860,530000118,335845605,552282832,712995126,164399637,136455752,608985024,186978452
2020,2,A,골목상권,1000687,국회대로56길,3560692,7,6547813874,1662089533,828415949,583723958,779528187,1099609003,296201398,217022075,793644880,287578891
2020,2,A,골목상권,1000686,경인로90길,4002170,8,3222609338,862841051,387002148,229655447,415620718,517726229,113866787,98184819,459121095,138591044
2020,2,A,골목상권,1000685,경인로80길,3756908,8,3036243385,822568194,363834713,226854056,402352860,491784480,111932732,95548218,395273149,126094983
2020,2,A,골목상권,1000684,경인로77길,3828656,8,4106630464,1111885166,483912361,291737101,556101518,666935692,146553300,123171353,558474580,167859393
2020,2,A,골목상권,1000683,가마산로61길,2717159,6,5400282213,1646239417,627041343,395151950,796879852,777351270,182512764,175096682,583309026,216699909
2020,2,A,골목상권,1000682,시흥대로94길,2272045,5,9600141633,2675426126,1145552169,695280791,1330079867,1517644573,343832905,297537143,1194038490,400749569
2020,2,A,골목상권,1000681,시흥대로84길,2294941,5,10241988752,2946399486,1203650024,722440634,1466030909,1580881010,342066055,318908091,1237343601,424268942
2020,2,A,골목상권,1000680,시흥대로68길,2938066,6,11415260932,3210946145,1341789931,798820761,1577533175,1762601940,395364999,348865082,1512189821,467149078
2020,2,A,골목상권,1000679,시흥대로63길,3176158,7,4984480322,1317638301,594558578,353111066,641417370,799690119,186505102,147193442,740151807,204214537
2020,2,A,골목상권,1000678,시흥대로62가길,2336481,5,8619956970,2490034945,1003863257,609450681,1236293364,1300334374,293454675,267179013,1072173334,347173327
2020,2,A,골목상권,1000677,시흥대로36길,2529868,6,4165486266,1090698915,508528861,308135458,554108712,684673782,176750263,122495121,549075490,171019664
2020,2,A,골목상권,1000676,시흥대로22길,2490384,6,4401023950,1144079593,540603924,328506883,585120944,730448217,192256488,129294580,570503556,180209765
2020,2,A,골목상권,1000675,시흥대로153길,2530566,6,8611729470,2262198445,1084751356,684147030,1078881250,1418446571,353970818,280820829,1065859108,382654063
2020,2,A,골목상권,1000674,시흥대로150길,2418718,5,10527101179,2816734222,1295912906,792487303,1386067474,1739152122,419841819,324055953,1301040034,451809346
2020,2,A,골목상권,1000673,시흥대로141길,2451280,6,9391911599,2407467071,1187974221,747314264,1152594819,1564133650,397581829,302408578,1216379027,416058140
2020,2,A,골목상권,1000672,시흥대로138길,2363880,5,6306018268,1660476487,781115653,469118210,817459908,1026062229,246811494,198199502,831619917,275154868
